The graph SACHS has 8 nodes and 14 edges
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 72 B; rt:0.05957388877868652
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 73 B; rt:0.04845905303955078
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 74 B; rt:0.029495716094970703
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 75 B; rt:0.25842928886413574
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 76 B; rt:0.16539955139160156
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 77 B; rt:0.05768847465515137
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 78 B; rt:0.06670975685119629
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 79 B; rt:0.049933671951293945
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 80 B; rt:0.008797883987426758
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 81 B; rt:0.015390872955322266
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 82 B; rt:0.014549493789672852
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 83 B; rt:0.013076066970825195
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 84 B; rt:0.017285585403442383
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 85 B; rt:0.01160287857055664
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 86 B; rt:0.03586220741271973
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 87 B; rt:0.21974754333496094
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 88 B; rt:0.05030512809753418
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 89 B; rt:0.05814766883850098
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 90 B; rt:0.007528781890869141
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 91 B; rt:0.09200906753540039
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 92 B; rt:0.18043971061706543
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 93 B; rt:0.016349315643310547
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 94 B; rt:0.016965866088867188
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 95 B; rt:0.01201629638671875
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 96 B; rt:0.014586210250854492
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 97 B; rt:0.08324551582336426
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 98 B; rt:0.015980005264282227
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 99 B; rt:0.02981257438659668
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 100 B; rt:0.016300678253173828
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 1 B; rt:0.3979916572570801
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 2 B; rt:0.03073716163635254
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 3 B; rt:0.0331263542175293
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 4 B; rt:0.008634328842163086
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 5 B; rt:0.02434849739074707
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 6 B; rt:0.03326129913330078
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 7 B; rt:0.0844566822052002
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 8 B; rt:0.129072904586792
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 9 B; rt:0.010342121124267578
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 10 B; rt:0.17363262176513672
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 11 B; rt:0.054128170013427734
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 12 B; rt:0.01287221908569336
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 13 B; rt:0.01251983642578125
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 14 B; rt:0.018117427825927734
